INN,52_1,26_1,10_1,205_1,186_1,18_1,48_1,60_1,198_1,233_1,160_1,142_1,227_1,114_1,22_1,50_1,133_1,24_1,52_2,26_2,10_2,205_2,186_2,18_2,48_2,60_2,198_2,233_2,160_2,142_2,227_2,114_2,22_2,50_2,133_2,24_2,52_3,26_3,10_3,205_3,186_3,18_3,48_3,60_3,198_3,233_3,160_3,142_3,227_3,114_3,22_3,50_3,133_3,24_3,curr_year,is_closed
6454059670,0,0,0,0,0,0,0,0,0,0,0,0,0,-21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5903112917,0,0,0,0,0,0,0,0,0,0,0,0,0,-44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55000,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,40000,9000,0,0,0,2017,0
5902179570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5904259687,0,96000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2769000,0,0,0,0,0,0,0,36000,0,0,-100000,0,0,0,0,0,0,4009000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5753057904,0,18436000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21738000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23323000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5752058091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5753059524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6454131157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6454120412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6453121759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,501000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6449064265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6449064434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,2017,0
6450058058,0,6066000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6450059365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6440023112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6234106998,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,2017,0
6234104768,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6234105313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5492000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6274000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6229045394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6685002920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6164308300,0,6733000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6154086954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6144014559,0,18445000,0,9160000,0,0,0,2000,0,0,0,0,0,-1000,7000,0,0,707000,0,19067000,0,0,0,0,0,0,0,0,0,0,-15435000,0,0,0,0,1893000,0,1286000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6168059968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6153033903,0,1783000,0,0,0,0,0,127000,0,0,0,0,0,0,0,0,0,0,0,1783000,0,0,0,0,0,127000,0,0,0,0,0,0,0,0,0,0,0,1912000,0,0,0,0,0,127000,0,0,0,0,0,0,0,0,0,0,2017,0
6154124945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6144014608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6027145163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1
6027145950,0,1290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5905290143,0,13097000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13097000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15863000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5902887710,0,73009000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79611000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5902887767,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,69000,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,-20000,0,0,0,0,2017,0
5902889884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6509009039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6685067124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6671456120,0,474000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47000,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,2017,0
6662065466,1000,21124000,0,0,0,0,64000,0,1000,0,0,0,1168000,-58000,0,0,0,366000,1000,23097000,0,0,0,0,64000,82000,1000,146000,0,0,-1986000,16000,0,0,0,391000,1000,22853000,0,0,0,0,64000,101000,0,978000,0,0,-4507000,-1033000,0,0,0,2002000,2017,0
6670425680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6128004803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5904052298,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,2017,0
5904102566,0,864000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6658476801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6658459274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6664033893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6679079361,0,3403000,0,0,0,0,0,226000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6685073248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5903114336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5908010274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,1000,15000,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5905028019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6678047818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1
6685074629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6671006820,0,1474000,0,0,0,0,0,153000,0,0,0,0,0,0,476000,0,0,0,0,1468000,0,0,0,0,0,28000,0,0,0,0,0,0,55000,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6671462935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6678064926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6679081177,0,0,0,0,0,0,0,0,0,0,0,0,0,-1503000,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,66000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6686072430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6659036144,0,4562000,0,0,0,0,0,0,0,0,0,0,0,0,0,2855000,0,0,3945000,7867000,0,0,0,0,0,0,0,0,0,0,0,0,0,2855000,0,0,3945000,11172000,0,0,0,0,0,0,0,0,0,0,0,0,0,2855000,0,0,2017,0
6662076901,62000,54598000,0,1047000,0,1272000,0,5619000,62000,0,0,0,-3275000,0,657000,0,0,0,62000,56321000,0,862000,0,2639000,0,5133000,62000,0,0,0,532000,-147000,693000,0,0,0,62000,61744000,0,1287000,0,5066000,0,3017000,62000,0,0,0,-1335000,310000,612000,0,0,0,2017,0
6679082156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6678066049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6679059502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6678066747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6686074156,0,0,0,0,0,0,0,0,0,0,0,0,0,-7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5904311390,0,1046000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5908067792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5904313292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6679061082,0,0,0,0,0,0,0,0,0,0,0,0,0,-4000,0,0,0,0,0,1357000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3887000,0,0,0,3588000,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6685079049,0,15264000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6974000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6685080196,0,2834000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3910000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2475000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6671469440,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6161029530,0,6993000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7033000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7074000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6686056911,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6671001356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6678053145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6679063481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6686059172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5904318011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5904319382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5904319946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6686059510,0,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6678054685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6671004340,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3962000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4764000,0,0,0,0,0,0,0,0,2017,0
6168097716,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6111010566,0,20530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29595000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28186000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6686062295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6670314268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1
6685088156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6685089311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6658471465,0,163000,0,0,0,152000,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6685090910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5902031197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6581000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3983000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1
5948049278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5907024203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6664070782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5906136352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6153018119,0,4926000,0,0,0,0,0,0,0,0,0,0,0,-4571000,0,0,0,132000,0,6143000,0,0,0,0,0,0,0,0,0,0,0,129000,0,0,0,399000,0,3246000,0,0,0,0,0,0,0,0,0,0,0,338000,0,0,0,290000,2017,0
6660145483,0,12011000,0,0,0,0,0,0,0,0,0,0,346000,-1000,0,0,0,0,0,9524000,0,0,0,0,0,0,0,0,0,0,9000,1853000,0,0,0,0,0,10342000,0,0,0,0,0,0,0,0,0,0,9383000,0,0,0,0,0,2017,0
5904062539,289000,0,0,0,0,0,0,0,289000,0,0,0,640000,0,0,0,0,0,289000,0,0,0,0,0,0,0,289000,0,0,0,-1640000,0,0,0,0,0,289000,0,0,0,0,0,0,0,289000,0,0,0,12500000,0,0,0,0,0,2017,0
6125020003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6664084979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6662125612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6501111305,0,10812000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12981000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10837000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6658132455,22250000,69405000,0,0,0,0,0,21000,22250000,0,56545000,0,10695000,-4000,16526000,0,0,0,22250000,80902000,0,0,0,0,0,20000,22250000,0,0,0,52986000,0,17630000,56545000,0,0,22250000,125627000,0,0,0,0,0,0,22250000,13055000,0,0,33170000,0,19426000,56545000,0,0,2017,0
6674092545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6234068566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5905269007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
5904211036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1
5905271687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6646015066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6606030886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6659189630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
6670253093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279000,2017,0
6027122776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0
