INN,52_1,26_1,10_1,205_1,186_1,18_1,48_1,60_1,198_1,233_1,160_1,142_1,227_1,114_1,22_1,50_1,133_1,24_1,curr_year,is_closed
3015049935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2539042420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2536091317,0,73000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2721076401,0,4549000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2309071610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2460042003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2536092800,0,423646000,0,0,0,0,0,14056000,0,0,0,0,-15477000,88000,1463000,0,0,8728000,2016,0
2538059710,0,124000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2635055302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2308075757,0,6343000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2329016110,0,4289000,0,0,0,0,0,-3000,0,0,0,0,0,0,499000,0,0,0,2016,0
2466093540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2308138460,535000,62370000,0,0,0,0,0,0,535000,794000,0,0,10115000,134000,3638000,0,0,0,2016,0
2329016424,0,14964000,0,0,0,0,0,0,0,0,0,0,0,78000,0,0,0,0,2016,0
2353018380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2801090264,155000,8687000,0,0,0,0,0,0,155000,0,0,0,0,0,0,0,0,0,2016,0
2537090242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2536114772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2536115952,2000,49000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
7731261956,0,360275000,0,3403000,0,0,0,2868000,0,0,0,0,720523000,197036000,163401000,0,0,0,2016,0
2721095281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2329022918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2801142650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2901201228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2723122572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2502039326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2511066213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2465225018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2635128800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2312164262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2323028790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2312166157,0,2326000,0,0,0,0,0,7000,0,0,0,0,0,0,71000,0,0,0,2016,0
2225108800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2536226268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2540161944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2538139067,0,97873000,0,0,0,0,0,0,0,0,0,0,0,56000,34000,0,0,0,2016,0
2724140430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2724141754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3016063971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2335016119,0,641000,0,0,0,395000,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2311126987,0,1408000,0,0,0,1383000,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2464226516,0,153609000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2302064251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2301074867,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,2016,1
2348031509,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,2016,0
2308172704,0,0,0,0,0,0,0,0,0,0,0,0,-183550000,0,0,0,0,0,2016,0
2537084016,0,5774000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2508097028,0,1230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2454021252,0,14748000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2465244081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2361005931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2315163933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2723060453,30000,77820000,0,0,0,8361000,0,3206000,30000,0,0,0,0,0,0,0,0,0,2016,0
2537068367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2538082100,0,9151000,0,700000,0,0,0,0,0,0,0,0,-74889000,0,0,0,0,0,2016,0
2310093538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2312112264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2540103967,0,8238000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2466116156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2508066816,0,2993000,0,0,0,0,0,0,0,0,0,0,0,0,2161000,0,0,0,2016,0
2540109302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2636045360,0,1396000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2634065080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2610016990,0,335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2356043716,0,2664000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2721127215,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,2016,0
2722049714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2536157374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2632077139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2312121702,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,2016,1
2921009226,27323000,358072000,0,7887000,0,0,0,17391000,27323000,0,0,1000,-30632000,-963000,2359000,0,0,9159000,2016,1
2901145990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2536163949,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2508071446,0,23806000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2538096800,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2623019910,0,28053000,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,1424000,2016,0
2704019548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2703090509,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,2016,0
2510011324,0,6499000,0,0,0,0,0,0,0,0,0,0,0,125000,0,0,0,4300000,2016,0
2540136835,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2308131585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2301063625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2703042199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2277010740,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
7104502230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2901172425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2308138284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2311103891,0,0,0,0,0,0,0,0,0,0,0,0,-48652000,3000,0,0,0,0,2016,0
2540143600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2537051910,0,5961000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2536206529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2311108508,0,1725000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2311110480,0,7004000,0,2722000,0,0,0,0,0,0,0,0,2554000,0,1000,0,0,0,2016,0
2301068782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2312153863,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,2016,0
2634083339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2524124208,0,7119000,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,2016,0
2536216157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2320170679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
6140028180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2464232171,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,2016,0
2225115597,0,4122000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2204054311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2511074510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2464234404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2465257563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2204054713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2222797567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2301077096,0,2294000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2306028208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2320136903,0,23534000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2275001309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
2801117798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2537078566,0,1784000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2302051870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2308116890,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
7704596819,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,2016,1
2221119456,5000,98659000,0,592000,0,0,0,2886000,5000,211000,0,0,543000,117000,822000,0,0,273000,2016,0
2537012798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
2312135818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
7611001307,0,764930000,0,0,0,0,0,5124000,0,0,0,0,-174096000,-389000,38541000,330028000,0,13214000,2016,0
3665122043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3810062699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3662225347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5260423247,0,603000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3801138461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3664217060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3102037100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3702148420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3443128862,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,2016,1
5261104356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3906984542,0,83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3257040610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3328012789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3906984969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3801138084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3662227390,0,6716000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
6914018932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3811433868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3711043286,0,245000,0,0,0,0,0,0,0,0,0,0,-954000,0,0,0,0,0,2016,0
3702150203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3123385814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3906985842,0,143000,0,0,0,0,0,0,0,0,0,0,0,0,0,16938000,0,0,2016,0
3662228203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3460063196,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3444258367,0,1932000,0,0,0,0,0,63000,0,0,0,0,-854000,0,0,0,0,0,2016,1
6950191837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3801138486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5257160982,0,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3327132787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3663120280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3632006436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3245010555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3257041928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3662230932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5257161930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3906989692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5258131046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3849060220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3443130621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5256153774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3801139240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3128114624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3666210824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3455052343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5263125320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3901006892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5262340042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3664221901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3443131248,0,0,0,0,0,0,0,0,0,0,0,166000,0,0,0,0,0,0,2016,1
3114011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3664222091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5260430149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3663122739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5262341617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3257045947,0,410000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3525385525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5260431946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3664223112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3661074920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3257046683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3665131802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3128117093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3245011541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
6950199650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3917045840,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,2016,1
3123401079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3123401470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3664224726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5257167931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5260435972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3665135130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3616019861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3666215269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5263091536,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5262278235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3123318504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3257009353,0,0,0,0,0,0,0,57000,0,0,0,0,0,0,0,0,0,0,2016,1
3665034735,0,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5250064670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5249127710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5262280604,0,8000,0,0,0,0,0,3000,0,0,0,0,0,0,2000,0,0,0,2016,0
5245024777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5259101580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5256114126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5256114119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5262281809,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,2016,0
3702713488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3702684741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3801123602,0,1358000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3906274888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3906332184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
4027113136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5256114895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3123093459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3123093593,0,546000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5252031616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5262115544,0,532000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3914014604,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,2016,0
3812116156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3811072724,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3801125110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3321033275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
6908004314,0,7591000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
6914018788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3123337433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3128100558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3123359067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3123376009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3123376143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3123379793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3435308149,0,378000,0,0,0,0,0,0,0,0,0,0,0,0,164000,0,0,0,2016,1
3455003064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3443120581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3443121440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3461057967,0,1131000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3443128037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3459067527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5245020814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5256116243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5249124116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5260353159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5248034861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5258118359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5259108770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5250061573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5249130790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5252002654,0,64694000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5260420535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3663100742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3801136672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
4101166264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3615005633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3662200790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3620013936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3801991140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3923501770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3904012735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
4008005304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5250054167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3808237920,0,0,0,0,0,0,0,0,0,0,0,0,376000,1000,0,0,0,0,2016,1
3906315527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3913505590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3310007266,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,2016,1
3801132004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3801132692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3801132741,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3811432173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3661039820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3904012728,0,531000,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,2016,0
3906337552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3906340153,0,718000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3906976083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3907023608,0,4484000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
601026596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5262314268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3702668757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3435113220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5263089086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5262040200,0,104875000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3906260797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5249118962,0,27823000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3123308552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5262303330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
7720828560,0,65000,0,0,0,0,0,0,0,0,0,0,0,0,65000,0,0,0,2016,0
3436007507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3823049984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3801041903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3663115805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
5249137605,0,429000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
5249136658,0,15238000,0,0,0,0,0,44000,0,0,0,0,0,0,0,0,0,0,2016,0
5262046499,0,64191000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
3328415442,0,289779000,0,418000,0,0,0,137706000,0,0,0,0,-10649000,181000,120004000,0,0,4953000,2016,0
3663116566,0,105000,0,0,0,0,0,0,0,0,0,0,0,0,105000,0,0,0,2016,0
3664213869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
3662222233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
